800	850	0.125605	0.0315173
850	900	0.149286	0.0340286
900	950	0.125469	0.0269935
950	1000	0.147949	0.0326329
1000	1050	0.186426	0.0362824
1050	1150	0.285249	0.0440903
1150	1250	0.227174	0.0372543
1250	1350	0.206791	0.0342958
1350	1450	0.167393	0.0320928
1450	1550	0.130153	0.0292585
1550	2050	0.308028	0.0444583
2050	6990	0.153297	0.0304008
800	6990	2.21282	0.120648
