800	850	0.00368206	0.00108891
850	900	0.00402989	0.00117868
900	950	0.00590298	0.0016665
950	1000	0.0253637	0.0145104
1000	1050	0.00576625	0.0016248
1050	1150	0.0200331	0.0101492
1150	1250	0.00797364	0.00219094
1250	1350	0.00769733	0.00210949
1350	1450	0.00532252	0.00147958
1450	1550	0.00346703	0.000979713
1550	2050	0.0349773	0.0157291
2050	6990	0.0251314	0.013932
800	6990	0.149347	0.027847
