800	850	0.105387	0.0297122
850	900	0.146614	0.0404123
900	950	0.147429	0.0421194
950	1000	0.112955	0.0297392
1000	1050	0.118107	0.0366145
1050	1150	0.271487	0.0578315
1150	1250	0.218703	0.0500752
1250	1350	0.260007	0.0505566
1350	1450	0.085046	0.0267078
1450	1550	0.0470241	0.0200323
1550	2050	0.242566	0.0459251
2050	6990	0.133271	0.0329809
800	6990	1.8886	0.138688
