800	850	30.6116	1.51213
850	900	76.5138	2.39065
900	950	124.63	3.0511
950	1000	112.989	2.90512
1000	1050	59.3148	2.10488
1050	1150	18.4493	1.17391
1150	1250	1.0801	0.284039
1250	1350	0.462744	0.185916
1350	1450	0.136273	0.100891
1450	1550	0.0171963	0.0358397
1550	2050	0.587427	0.209471
2050	6990	0.348008	0.161228
800	6990	425.139	5.63523
