800	850	-0.382095	-0.0697213
850	900	-0.385057	-0.0699135
900	950	-0.403301	-0.0730774
950	1000	-0.351792	-0.0647013
1000	1050	-0.34987	-0.0638533
1050	1150	-0.568462	-0.10155
1150	1250	-0.462444	-0.0831203
1250	1350	-0.292233	-0.0539806
1350	1450	-0.241558	-0.0450029
1450	1550	-0.162584	-0.0316298
1550	2050	-0.431205	-0.077889
2050	6990	-0.147121	-0.0294319
800	6990	-4.17772	0.231185
