800	850	-0.192605	-0.0760033
850	900	-0.203123	-0.080079
900	950	-0.200766	-0.0791652
950	1000	-0.205202	-0.0809759
1000	1050	-0.175316	-0.0692219
1050	1150	-0.293347	-0.115333
1150	1250	-0.240244	-0.0945779
1250	1350	-0.174006	-0.0687483
1350	1450	-0.129114	-0.0511418
1450	1550	-0.0932964	-0.0371949
1550	2050	-0.216955	-0.0855474
2050	6990	-0.0789693	-0.0317715
800	6990	-2.20294	0.262878
