800	850	0.0179051	0.00822564
850	900	0.0113522	0.00558339
900	950	0.0139659	0.0061403
950	1000	0.0296394	0.0117015
1000	1050	0.0117672	0.00566662
1050	1150	0.02071	0.0069816
1150	1250	0.0136795	0.00537219
1250	1350	0.0203451	0.00830559
1350	1450	0.00556782	0.000741719
1450	1550	0.00855225	0.00513101
1550	2050	0.0325289	0.0104744
2050	6990	0.0249907	0.0101013
800	6990	0.211004	0.0262828
