800	850	0.453774	0.0588669
850	900	0.546403	0.0680811
900	950	0.418183	0.0551178
950	1000	0.546723	0.0653067
1000	1050	0.511723	0.0643079
1050	1150	0.819195	0.0810768
1150	1250	0.62761	0.0670151
1250	1350	0.450666	0.0538797
1350	1450	0.462475	0.0540255
1450	1550	0.319333	0.047222
1550	2050	0.824359	0.0754609
2050	6990	0.371098	0.0501412
800	6990	6.35154	0.21648
