800	850	0.0100777	0.0673446
850	900	0.01261	0.084264
900	950	0.012926	0.0863751
950	1000	0.0130647	0.0873087
1000	1050	0.0147163	0.0983366
1050	1150	0.0187597	0.125354
1150	1250	0.019235	0.128527
1250	1350	0.0141698	0.0946851
1350	1450	0.0125506	0.0838667
1450	1550	0.0100285	0.0670161
1550	2050	0.018272	0.122097
2050	6990	0.00878563	0.0587212
800	6990	0.165196	0.327823
