800	850	0	0
850	900	2.68462	0.298536
900	950	10.3463	0.586067
950	1000	21.1318	0.837574
1000	1050	77.817	1.60728
1050	1150	416.148	3.71688
1150	1250	614.455	4.51648
1250	1350	165.384	2.34316
1350	1450	7.84139	0.510213
1450	1550	1.32452	0.209693
1550	2050	0.705559	0.153046
2050	6990	0	0
800	6990	1317.84	6.61433
