800	850	0.167202	0.0420653
850	900	0.234679	0.0513615
900	950	0.138318	0.0326725
950	1000	0.16924	0.0396944
1000	1050	0.156789	0.0396636
1050	1150	0.29849	0.0571557
1150	1250	0.205981	0.0412161
1250	1350	0.166077	0.0361978
1350	1450	0.101204	0.0294977
1450	1550	0.091071	0.03326
1550	2050	0.28487	0.0490037
2050	6990	0.16972	0.0599683
800	6990	2.18364	0.15124
