800	850	0.0196583	0.0118536
850	900	0.00342873	0.000575355
900	950	0.0128887	0.00876131
950	1000	0.0127358	0.00829187
1000	1050	0.00325822	0.000539157
1050	1150	0.0137116	0.00811405
1150	1250	0.0051494	0.000731727
1250	1350	0.00483199	0.000684389
1350	1450	0.00285923	0.000464777
1450	1550	0.0027422	0.000441318
1550	2050	0.00726417	0.000913212
2050	6990	0.0108301	0.00768114
800	6990	0.0993585	0.0203404
