800	850	2.37068	0.280538
850	900	6.41388	0.46144
900	950	17.4292	0.760666
950	1000	39.5627	1.14603
1000	1050	72.9539	1.55625
1050	1150	301.154	3.16191
1150	1250	292.385	3.11554
1250	1350	44.6925	1.21807
1350	1450	1.48756	0.222225
1450	1550	0.522851	0.131748
1550	2050	0	0
2050	6990	0	0
800	6990	778.973	5.08529
