800	850	0.174772	0.0383816
850	900	0.202396	0.0336075
900	950	0.119774	0.0262086
950	1000	0.224145	0.0386279
1000	1050	0.167602	0.0353769
1050	1150	0.323307	0.0467414
1150	1250	0.226858	0.0360027
1250	1350	0.145043	0.0276297
1350	1450	0.141304	0.0275902
1450	1550	0.114124	0.025905
1550	2050	0.240237	0.0377196
2050	6990	0.184353	0.0326744
800	6990	2.26391	0.119164
